Course Code|Course Description|Grade|Pathway or Destination|Enrolment
PAI4O|Individual and Small Group Activities|Grade 12|Open (Grade 9 - 12 level)|1636
PAL1O|Large Group Activities|Grade 9|Open (Grade 9 - 12 level)|941
PAL2O|Large Group Activities|Grade 10|Open (Grade 9 - 12 level)|3917
PAL3O|Large Group Activities|Grade 11|Open (Grade 9 - 12 level)|5298
PAL4O|Large Group Activities|Grade 12|Open (Grade 9 - 12 level)|2229
PAQ1O|Aquatics|Grade 9|Open (Grade 9 - 12 level)|26
PAQ2O|Aquatics|Grade 10|Open (Grade 9 - 12 level)|200
PAQ3O|Aquatics|Grade 11|Open (Grade 9 - 12 level)|313
PAQ4O|Aquatics|Grade 12|Open (Grade 9 - 12 level)|111
PAR1O|Rhythm and Movement|Grade 9|Open (Grade 9 - 12 level)|253
PAR2O|Phythm and Movement|Grade 10|Open (Grade 9 - 12 level)|627
PAR3O|Phythm and Movement|Grade 11|Open (Grade 9 - 12 level)|740
PAR4O|Phythm and Movement|Grade 12|Open (Grade 9 - 12 level)|255
PHA4T|Client Care Issues|Grade 12|College Delivered (Dual Credits)|16
PHC4T|Developmental Disabilities|Grade 12|College Delivered (Dual Credits)|<10
PHF4T|Emergency Patient Care|Grade 12|College Delivered (Dual Credits)|42
PHJ4T|Health Sciences Careers|Grade 12|College Delivered (Dual Credits)|23
PHK4T|Supporting People with Developmental Disabilities|Grade 12|College Delivered (Dual Credits)|49
PHM4T|Health Care in Canada|Grade 12|College Delivered (Dual Credits)|78
PHS4T|Medical Terminology|Grade 12|College Delivered (Dual Credits)|70
PHV4T|Sociology of Sport|Grade 12|College Delivered (Dual Credits)|26
PHW4T|Anatomy and Physiology|Grade 12|College Delivered (Dual Credits)|42
PHX4T|Foundations of Personal Support|Grade 12|College Delivered (Dual Credits)|34
PLA4T|Animation d'une activité de loisir|Grade 12|College Delivered (Dual Credits)|<10
PLF4C|Recreation and Fitness Leadership|Grade 12|College Preparation (Grade 11 & 12 level)|6314
PLH4T|Running Quality Recreation Programs|Grade 12|College Delivered (Dual Credits)|13
PLI4T|Fitness|Grade 12|College Delivered (Dual Credits)|79
PLJ4T|Activity Leadership|Grade 12|College Delivered (Dual Credits)|14
PLL4T|Conditionnement physique et mieux-être|Grade 12|College Delivered (Dual Credits)|102
PLM4T|Techniques d'autodéfense|Grade 12|College Delivered (Dual Credits)|103
PPA4T|Addictions|Grade 12|College Delivered (Dual Credits)|70
PPB4T|Agony and Ecstasy: Addictions|Grade 12|College Delivered (Dual Credits)|22
PPC4T|Introduction to Addictions|Grade 12|College Delivered (Dual Credits)|<10
PPF1O|Vie active et santé (filles)|Grade 9|Open (Grade 9 - 12 level)|1141
PPF2O|Vie active et santé (filles)|Grade 10|Open (Grade 9 - 12 level)|277
PPG4T|Exploration en santé|Grade 12|College Delivered (Dual Credits)|69
PPH4T|Lifestyle Management|Grade 12|College Delivered (Dual Credits)|66
PPI4T|Health and Wellness|Grade 12|College Delivered (Dual Credits)|114
PPJ4T|Stress, Wellness and Nutrition|Grade 12|College Delivered (Dual Credits)|<10
PPL1O|Healthy Active Living Education|Grade 9|Open (Grade 9 - 12 level)|135641
PPL2O|Healthy Active Living Education|Grade 10|Open (Grade 9 - 12 level)|57206
PPL3O|Healthy Active Living Education|Grade 11|Open (Grade 9 - 12 level)|45150
PPL4O|Healthy Active Living Education|Grade 12|Open (Grade 9 - 12 level)|31311
PPM1O|Vie active et santé (gartons)|Grade 9|Open (Grade 9 - 12 level)|1076
PPM2O|Vie active et santé (gartons)|Grade 10|Open (Grade 9 - 12 level)|349
PPO4T|Health and Safety|Grade 12|College Delivered (Dual Credits)|63
PPP4T|The Science of Addictions|Grade 12|College Delivered (Dual Credits)|11
PPR4T|Health Literacy: From Individual to Communities|Grade 12|College Delivered (Dual Credits)|34
PPU4T|Health and Wellness Safety Awareness Training|Grade 12|College Delivered (Dual Credits)|19
PPV4T|Health and Wellness for Children|Grade 12|College Delivered (Dual Credits)|17
PPX4T|Addictions II|Grade 12|College Delivered (Dual Credits)|<10
PPY4T|L'enfant en santé|Grade 12|College Delivered (Dual Credits)|<10
PPZ3O|Health for Life|Grade 11|Open (Grade 9 - 12 level)|12840
PSA4T|Applied Anatomy and Kinesiology|Grade 12|College Delivered (Dual Credits)|14
PSE4U|Exercise Science|Grade 12|University Preparation (Grade 11 & 12 level)|17888
SBE4T|Biologie humaine général|Grade 12|College Delivered (Dual Credits)|15
SBF4T|Biology Fundamentals|Grade 12|College Delivered (Dual Credits)|<10
SBH4T|Human Biology|Grade 12|College Delivered (Dual Credits)|18
SBI3C|Biology|Grade 11|College Preparation (Grade 11 & 12 level)|25217
SBI3U|Biology|Grade 11|University Preparation (Grade 11 & 12 level)|66095
SBI4U|Biology|Grade 12|University Preparation (Grade 11 & 12 level)|40570
SBS4T|Introduction to Biotechnology|Grade 12|College Delivered (Dual Credits)|<10
SBT4T|Trends in Biotechnology|Grade 12|College Delivered (Dual Credits)|<10
SCH3U|Chemistry|Grade 11|University Preparation (Grade 11 & 12 level)|63136
SCH4C|Chemistry|Grade 12|College Preparation (Grade 11 & 12 level)|14573
SCH4U|Chemistry|Grade 12|University Preparation (Grade 11 & 12 level)|41315
SCP4T|Principles of Chemistry|Grade 12|College Delivered (Dual Credits)|<10
SES4U|Earth and Space Science|Grade 12|University Preparation (Grade 11 & 12 level)|4325
SNC1D|Science|Grade 9|Academic (Grade 9 & 10 level)|107909
SNC1P|Science|Grade 9|Applied (Grade 9 & 10 level)|42283
SNC2D|Science|Grade 10|Academic (Grade 9 & 10 level)|109048
SNC2H|Science Transfer, Grade 10, Applied to Academic|Grade 10|Academic (Transfer)|<10
SNC2P|Science|Grade 10|Applied (Grade 9 & 10 level)|47902
SNC3E|Science|Grade 11|Workplace Preparation (Grade 11 & 12 level)|129
SNC3M|Science|Grade 11|University/College Preparation (Grade 11 & 12 level)|24
SNC4E|Science|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1391
SNC4M|Science|Grade 12|University/College Preparation (Grade 11 & 12 level)|3301
SPH3U|Physics|Grade 11|University Preparation (Grade 11 & 12 level)|45114
SPH4C|Physics|Grade 12|College Preparation (Grade 11 & 12 level)|6944
SPH4U|Physics|Grade 12|University Preparation (Grade 11 & 12 level)|24885
SVC4T|Geotechnical Drilling|Grade 12|College Delivered (Dual Credits)|31
SVD4T|Ecology|Grade 12|College Delivered (Dual Credits)|<10
SVI4T|Environmental Concerns|Grade 12|College Delivered (Dual Credits)|34
SVL4T|Environmental and Natural Resource Studies|Grade 12|College Delivered (Dual Credits)|40
SVN3E|Environmental Science|Grade 11|Workplace Preparation (Grade 11 & 12 level)|6872
SVN3M|Environmental Science|Grade 11|University/College Preparation (Grade 11 & 12 level)|6038
SVO4T|Environmental Leadership|Grade 12|College Delivered (Dual Credits)|14
TAA4T|Lighting Technology|Grade 12|College Delivered (Dual Credits)|13
TAB4T|Introduction to AutoCAD|Grade 12|College Delivered (Dual Credits)|16
TAD4T|CAD Fundamentals|Grade 12|College Delivered (Dual Credits)|<10
TAE4T|CAD for the Building Trades|Grade 12|College Delivered (Dual Credits)|44
TAI4T|Drafting and AutoCAD|Grade 12|College Delivered (Dual Credits)|58
TAJ4T|Computer Aided Draft/Design|Grade 12|College Delivered (Dual Credits)|37
TAO4T|Welding /Millwright/CAD|Grade 12|College Delivered (Dual Credits)|14
TAP4T|Technological Studies|Grade 12|College Delivered (Dual Credits)|56
TBA4T|History of Design|Grade 12|College Delivered (Dual Credits)|<10
TBB4T|Architectural Drafting|Grade 12|College Delivered (Dual Credits)|<10
TBG4T|Dimensional Design|Grade 12|College Delivered (Dual Credits)|47
TBJ4T|Engineering Drawing|Grade 12|College Delivered (Dual Credits)|56
TBO4T|Residential Prints and Standards|Grade 12|College Delivered (Dual Credits)|65
TBP4T|Technical Drawing|Grade 12|College Delivered (Dual Credits)|<10
TBS4T|Dessin|Grade 12|College Delivered (Dual Credits)|19
TBT4T|Décoration intérieure I|Grade 12|College Delivered (Dual Credits)|<10
TBW4T|Creative Thinking Problem Solving|Grade 12|College Delivered (Dual Credits)|15
TCB4T|Coffrage|Grade 12|College Delivered (Dual Credits)|28
TCC3E|Construction Technology: Carpentry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|543
TCC4E|Construction Technology: Carpentry|Grade 12|Workplace Preparation (Grade 11 & 12 level)|252
TCE3E|Construction Technology: Electrical/Network Cabling|Grade 11|Workplace Preparation (Grade 11 & 12 level)|753
TCE4E|Construction Technology: Electrical/Network Cabling|Grade 12|Workplace Preparation (Grade 11 & 12 level)|428
TCF4T|Renovation Tools and Techniques|Grade 12|College Delivered (Dual Credits)|26
TCG4T|Masonry Theory|Grade 12|College Delivered (Dual Credits)|<10
TCH3E|Construction Technology: Heating and Cooling|Grade 11|Workplace Preparation (Grade 11 & 12 level)|67
TCH4E|Construction Technology: Heating and Cooling|Grade 12|Workplace Preparation (Grade 11 & 12 level)|65
TCI4T|Masonry Safety and Math|Grade 12|College Delivered (Dual Credits)|<10
TCJ1O|Construction Technology|Grade 9|Open (Grade 9 - 12 level)|2408
TCJ2O|Construction Technology|Grade 10|Open (Grade 9 - 12 level)|18596
TCJ3C|Construction Technology|Grade 11|College Preparation (Grade 11 & 12 level)|13364
TCJ3E|Construction Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|6232
TCJ4C|Construction Engineering Technology|Grade 12|College Preparation (Grade 11 & 12 level)|5724
TCJ4E|Construction Technology|Grade 12|Workplace Preparation (Grade 11 & 12 level)|2647
TCK4T|Masonry Practice|Grade 12|College Delivered (Dual Credits)|<10
TCL4T|Charpente et divisions|Grade 12|College Delivered (Dual Credits)|<10
TCM3E|Construction Technology: Masonry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|38
TCM4E|Construction Technology: Masonry|Grade 12|Workplace Preparation (Grade 11 & 12 level)|16
TCP3E|Construction Technology: Plumbing|Grade 11|Workplace Preparation (Grade 11 & 12 level)|116
TCP4E|Construction Technology: Plumbing|Grade 12|Workplace Preparation (Grade 11 & 12 level)|68
TCS3C|Construction Engineering Technology: Construction Management and Science|Grade 11|College Preparation (Grade 11 & 12 level)|77
TCS4C|Construction Engineering Technology: Construction Management and Science|Grade 12|College Preparation (Grade 11 & 12 level)|27
TDA3M|Technological Design: Architectural Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|1128
TDA4M|Technological Design: Architectural Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|710
TDD4T|Blueprint Reading|Grade 12|College Delivered (Dual Credits)|50
TDF4T|Blueprints and Specifications|Grade 12|College Delivered (Dual Credits)|40
TDH4T|Mechanical Drafting Fundamentals|Grade 12|College Delivered (Dual Credits)|<10
TDI4T|Blueprints, Specifications and Layout|Grade 12|College Delivered (Dual Credits)|11
TDJ1O|Technological Design|Grade 9|Open (Grade 9 - 12 level)|1403
TDJ2O|Technological Design|Grade 10|Open (Grade 9 - 12 level)|8868
TDJ3E|Technological Design|Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
TDJ3M|Technological Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|9631
TDJ3O|Technological Design and the Environment|Grade 11|Open (Grade 9 - 12 level)|1226
TDJ4E|Technological Design|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
TDJ4M|Technological Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|3897
TDJ4O|Technological Design in the 21st Century|Grade 12|Open (Grade 9 - 12 level)|454
TDK4T|Building Systems|Grade 12|College Delivered (Dual Credits)|16
TDM3M|Technological Design: Mechanical and Industrial Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|154
TDM4M|Technological Design: Mechanical and Industrial Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|64
TDP3M|Technological Design: Apparel and Textile Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|267
TDP4M|Technological Design: Apparel and Textile Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|146
TDR3M|Technological Design: Robotics and Control Systems Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|129
TDR4M|Technological Design: Robotics and Control Systems Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|42
TDV3M|Technological Design: Interior Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|319
TDV4M|Technological Design: Interior Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|170
TEA4T|Network|Grade 12|College Delivered (Dual Credits)|<10
TEC3E|Computer Technology: Computer Repair|Grade 11|Workplace Preparation (Grade 11 & 12 level)|26
TEE2O|Computer Engineering Technology|Grade 10|Open (Grade 9 - 12 level)|<10
TEF4T|Network Security|Grade 12|College Delivered (Dual Credits)|11
TEG4T|Network Technologies|Grade 12|College Delivered (Dual Credits)|23
TEH4T|Computers|Grade 12|College Delivered (Dual Credits)|<10
TEI3M|Computer Engineering Technology: Interfacing|Grade 11|University/College Preparation (Grade 11 & 12 level)|13
TEI4M|Computer Engineering Technology: Interfacing|Grade 12|University/College Preparation (Grade 11 & 12 level)|16
TEJ1O|Exploring Computer Technology|Grade 9|Open (Grade 9 - 12 level)|1529
TEJ2O|Computer Technology|Grade 10|Open (Grade 9 - 12 level)|6314
TEJ3E|Computer Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|622
TEJ3M|Computer Engineering Technology|Grade 11|University/College Preparation (Grade 11 & 12 level)|6987
TEJ4E|Computer Technology|Grade 12|Workplace Preparation (Grade 11 & 12 level)|104
TEJ4M|Computer Engineering Technology|Grade 12|University/College Preparation (Grade 11 & 12 level)|2634
TEL3M|Computer Engineering Technology: Electronics|Grade 11|University/College Preparation (Grade 11 & 12 level)|192
TEL4M|Computer Engineering Technology: Electronics|Grade 12|University/College Preparation (Grade 11 & 12 level)|81
TEM4T|Information Technology|Grade 12|College Delivered (Dual Credits)|<10
TEN3M|Computer Engineering Technology: Networking|Grade 11|University/College Preparation (Grade 11 & 12 level)|201
TEN4M|Computer Engineering Technology: Networking|Grade 12|University/College Preparation (Grade 11 & 12 level)|87
TEP4T|Practical Electronics|Grade 12|College Delivered (Dual Credits)|<10
TEQ4T|Électronique en prétechnologie|Grade 12|College Delivered (Dual Credits)|14
TER3M|Computer Engineering Technology: Robotics and Control Systems|Grade 11|University/College Preparation (Grade 11 & 12 level)|241
TER4M|Computer Engineering Technology: Robotics and Control Systems|Grade 12|University/College Preparation (Grade 11 & 12 level)|89
TES4T|Electronic Lab|Grade 12|College Delivered (Dual Credits)|13
TFA4T|Introduction to Hospitality|Grade 12|College Delivered (Dual Credits)|<10
TFB3E|Hospitality and Tourism: Baking|Grade 11|Workplace Preparation (Grade 11 & 12 level)|2004
TFB4E|Hospitality and Tourism: Baking|Grade 12|Workplace Preparation (Grade 11 & 12 level)|610
TFC3E|Hospitality and Tourism: Cooking|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1973
TFC4E|Hospitality and Tourism: Cooking|Grade 12|Workplace Preparation (Grade 11 & 12 level)|716
TFE3E|Hospitality and Tourism: Event Planning|Grade 11|Workplace Preparation (Grade 11 & 12 level)|157
TFE4E|Hospitality and Tourism: Event Planning|Grade 12|Workplace Preparation (Grade 11 & 12 level)|44
TFF4T|International Culinary Appreciation|Grade 12|College Delivered (Dual Credits)|49
TFG4T|Event Planning and Delivery|Grade 12|College Delivered (Dual Credits)|<10
TFH3E|Hospitality and Tourism|Grade 11|Workplace Preparation (Grade 11 & 12 level)|94
TFH4E|Hospitality and Tourism|Grade 12|Workplace Preparation (Grade 11 & 12 level)|36
TFI4T|Safety, Sanitation and Equipment|Grade 12|College Delivered (Dual Credits)|17
TFJ1O|Exploring Hospitality and Tourism|Grade 9|Open (Grade 9 - 12 level)|2359
TFJ2O|Hospitality and Tourism|Grade 10|Open (Grade 9 - 12 level)|15385
TFJ3C|Hospitality and Tourism|Grade 11|College Preparation (Grade 11 & 12 level)|9242
TFJ3E|Hospitality and Tourism|Grade 11|Workplace Preparation (Grade 11 & 12 level)|5913
TFJ4C|Hospitality and Tourism|Grade 12|College Preparation (Grade 11 & 12 level)|2841
TFJ4E|Hospitality and Tourism|Grade 12|Workplace Preparation (Grade 11 & 12 level)|2553
TFL4T|Dining Room|Grade 12|College Delivered (Dual Credits)|24
TFN3C|Hospitality and Tourism: Applied Nutrition|Grade 11|College Preparation (Grade 11 & 12 level)|50
TFN4C|Hospitality and Tourism: Applied Nutrition|Grade 12|College Preparation (Grade 11 & 12 level)|<10
TFO4T|Hospitality and Tourism|Grade 12|College Delivered (Dual Credits)|65
TFP4T|Hospitality and Tourism Management|Grade 12|College Delivered (Dual Credits)|<10
TFR3C|Hospitality and Tourism: Culinary Arts and Management|Grade 11|College Preparation (Grade 11 & 12 level)|807
TFR4C|Hospitality and Tourism: Culinary Arts and Management|Grade 12|College Preparation (Grade 11 & 12 level)|362
TFS4C|Tourism|Grade 12|College Preparation (Grade 11 & 12 level)|36
TFT3C|Hospitality|Grade 11|College Preparation (Grade 11 & 12 level)|524
TFT4C|Hospitality and Tourism: Tourism and Travel Planning|Grade 12|College Preparation (Grade 11 & 12 level)|63
TFV4T|Dining Room Theory|Grade 12|College Delivered (Dual Credits)|16
TFY4T|Professional Customer Service|Grade 12|College Delivered (Dual Credits)|<10
TGB4T|Graphic Design - Computer Imagery|Grade 12|College Delivered (Dual Credits)|13
TGC4T|Digital Imaging|Grade 12|College Delivered (Dual Credits)|<10
TGD4T|Theory and Practice of Film and Television|Grade 12|College Delivered (Dual Credits)|20
TGE4T|Radio Reporting|Grade 12|College Delivered (Dual Credits)|<10
TGG3M|Communications Technology: Print and Graphic Communications|Grade 11|University/College Preparation (Grade 11 & 12 level)|2299
TGG4M|Communications Technology: Print and Graphic Communications|Grade 12|University/College Preparation (Grade 11 & 12 level)|1511
TGI3M|Communications Technology: Interactive New Media and Animation|Grade 11|University/College Preparation (Grade 11 & 12 level)|1168
TGI4M|Communications Technology: Interactive New Media and Animation|Grade 12|University/College Preparation (Grade 11 & 12 level)|500
TGJ1O|Exploring Communications Technology|Grade 9|Open (Grade 9 - 12 level)|2632
TGJ2O|Communication Technology|Grade 10|Open (Grade 9 - 12 level)|19048
TGJ3E|Communication Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|19
TGJ3M|Communications Technology|Grade 11|University/College Preparation (Grade 11 & 12 level)|17587
TGJ3O|Communications Technology: Broadcast and Print Production|Grade 11|Open (Grade 9 - 12 level)|2025
TGJ4M|Communications Technology|Grade 12|University/College Preparation (Grade 11 & 12 level)|8867
TGJ4O|Communications Technology: Digital Imagery and Web Design|Grade 12|Open (Grade 9 - 12 level)|1252
TGN4T|Introduction to Vidography|Grade 12|College Delivered (Dual Credits)|20
TGO4T|TV Production|Grade 12|College Delivered (Dual Credits)|17
TGP3M|Communications Technology: Photography and Digital Imaging|Grade 11|University/College Preparation (Grade 11 & 12 level)|2869
TGP4M|Communications Technology: Photography and Digital Imaging|Grade 12|University/College Preparation (Grade 11 & 12 level)|1170
TGQ4T|Introduction to Studio Production|Grade 12|College Delivered (Dual Credits)|12
TGR3M|Communications Technology: Radio, Audio and Sound Production|Grade 11|University/College Preparation (Grade 11 & 12 level)|272
TGR4M|Communications Technology: Radio, Audio and Sound Production|Grade 12|University/College Preparation (Grade 11 & 12 level)|127
TGV3M|Communications Technology: TV, Video and Movie Production|Grade 11|University/College Preparation (Grade 11 & 12 level)|2445
TGV4M|Communications Technology: TV, Video and Movie Production|Grade 12|University/College Preparation (Grade 11 & 12 level)|1495
THA3M|Green Industries: Agribusiness|Grade 11|University/College Preparation (Grade 11 & 12 level)|44
THA4M|Green Industries: Agribusiness|Grade 12|University/College Preparation (Grade 11 & 12 level)|14
THD3M|Green Industries: Landscaping and Architecture|Grade 11|University/College Preparation (Grade 11 & 12 level)|48
THD4M|Green Industries: Landscaping and Architecture|Grade 12|University/College Preparation (Grade 11 & 12 level)|22
THE4T|Energy Efficiencies and Sustainable Construction|Grade 12|College Delivered (Dual Credits)|22
THF3E|Green Industries: Floristry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|76
THF4E|Green Industries: Floristry|Grade 12|Workplace Preparation (Grade 11 & 12 level)|17
THG3E|Green Industries: Agriculture|Grade 11|Workplace Preparation (Grade 11 & 12 level)|14
THG4E|Green Industries: Agriculture|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
THH3E|Green Industries: Horticulture|Grade 11|Workplace Preparation (Grade 11 & 12 level)|302
THH4E|Green Industries: Horticulture|Grade 12|Workplace Preparation (Grade 11 & 12 level)|119
THJ1O|Exploring Green Industries|Grade 9|Open (Grade 9 - 12 level)|416
THJ2O|Green Industries|Grade 10|Open (Grade 9 - 12 level)|1171
THJ3E|Green Industries|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1220
THJ3M|Green Industries|Grade 11|University/College Preparation (Grade 11 & 12 level)|942
THJ4E|Green Industries|Grade 12|Workplace Preparation (Grade 11 & 12 level)|325
THJ4M|Green Industries|Grade 12|University/College Preparation (Grade 11 & 12 level)|358
THK4T|Horticulture|Grade 12|College Delivered (Dual Credits)|17
THL3E|Green Industries: Landscaping Construction and Maintenance|Grade 11|Workplace Preparation (Grade 11 & 12 level)|175
THL4E|Green Industries: Landscaping Construction and Maintenance|Grade 12|Workplace Preparation (Grade 11 & 12 level)|159
THN4T|Energy and Environmental Sustainability|Grade 12|College Delivered (Dual Credits)|16
THO3E|Green Industries: Forestry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|45
THO3M|Green Industries: Forestry|Grade 11|University/College Preparation (Grade 11 & 12 level)|20
THO4E|Green Industries: Forestry|Grade 12|Workplace Preparation (Grade 11 & 12 level)|17
THO4M|Green Industries: Forestry|Grade 12|University/College Preparation (Grade 11 & 12 level)|13
THP4T|Renewable Energy Technologies|Grade 12|College Delivered (Dual Credits)|38
THQ4T|Landscape Construction|Grade 12|College Delivered (Dual Credits)|70
THS3M|Green Industries: Horticulture Management and Science|Grade 11|University/College Preparation (Grade 11 & 12 level)|17
THS4M|Green Industries: Horticulture Management and Science|Grade 12|University/College Preparation (Grade 11 & 12 level)|85
THU4T|Wildlife for Naturalists|Grade 12|College Delivered (Dual Credits)|<10
TIB4T|Trades Exploration Lab|Grade 12|College Delivered (Dual Credits)|15
TIJ1O|Exploring Technologies|Grade 9|Open (Grade 9 - 12 level)|46311
TIK2O|Computer and Information Science|Grade 10|Open (Grade 9 - 12 level)|<10
TJB4T|Tourism Industry and Careers|Grade 12|College Delivered (Dual Credits)|17
TJC4T|Dimensions of Tourism|Grade 12|College Delivered (Dual Credits)|<10
TJF4T|Trends and Issues in Tourism|Grade 12|College Delivered (Dual Credits)|<10
TJG4T|Dynamics of Global Tourism|Grade 12|College Delivered (Dual Credits)|30
TJJ4T|Destinations d'Amérique du Nord|Grade 12|College Delivered (Dual Credits)|32
TJK4T|The Canadian Experience|Grade 12|College Delivered (Dual Credits)|<10
TJM4T|Destinations soleil et Amérique du Sud|Grade 12|College Delivered (Dual Credits)|12
TKA4Y|Cook|Grade 12|Apprenticeship Program (Dual Credits)|211
TKB4T|Food Preparation|Grade 12|College Delivered (Dual Credits)|30
TKC4T|Preliminary Food Preparation|Grade 12|College Delivered (Dual Credits)|10
TKD4T|Quantity Food and Dining Room Preparation|Grade 12|College Delivered (Dual Credits)|13
TKF4T|Basic Food Theory|Grade 12|College Delivered (Dual Credits)|18
TKG4T|Food Preparation and Theory II|Grade 12|College Delivered (Dual Credits)|<10
TKI4T|Food Processing|Grade 12|College Delivered (Dual Credits)|14
TKL4T|Cuisine and Culture CHEF|Grade 12|College Delivered (Dual Credits)|<10
TKM4T|Food and Kitchen Safety|Grade 12|College Delivered (Dual Credits)|19
TKP4T|Food Theory|Grade 12|College Delivered (Dual Credits)|21
TKQ4T|Healthy Cooking Made Easy|Grade 12|College Delivered (Dual Credits)|11
TKU4T|Quantity Food Production|Grade 12|College Delivered (Dual Credits)|33
TKW4T|Boulangerie et pâtisserie|Grade 12|College Delivered (Dual Credits)|84
TKY4T|Bonne bouffe, belle bouffe|Grade 12|College Delivered (Dual Credits)|56
TKZ4T|Démonstration pratique I|Grade 12|College Delivered (Dual Credits)|16
TLA4Y|Welding|Grade 12|Apprenticeship Program (Dual Credits)|71
TLD4T|Welding Quality|Grade 12|College Delivered (Dual Credits)|<10
TLF4T|Steamfitting - Welding|Grade 12|College Delivered (Dual Credits)|21
TLG4T|Shielded Metal Arc Welding|Grade 12|College Delivered (Dual Credits)|17
TLH4T|Welding Fundamentals|Grade 12|College Delivered (Dual Credits)|60
TLI4T|Welding Techniques|Grade 12|College Delivered (Dual Credits)|<10
TLJ4T|Welding and Cutting|Grade 12|College Delivered (Dual Credits)|55
TLL4T|Welding and Fabrication|Grade 12|College Delivered (Dual Credits)|87
TLM4T|T-joints - Welding|Grade 12|College Delivered (Dual Credits)|11
TLO4T|Oxy-Fuel Cutting, Welding, Brazing|Grade 12|College Delivered (Dual Credits)|45
TLP4T|Trades: Autobody and Welding|Grade 12|College Delivered (Dual Credits)|16
TLS4T|Introduction au Soudage|Grade 12|College Delivered (Dual Credits)|16
TLU4T|Welding II|Grade 12|College Delivered (Dual Credits)|77
TLV4T|Steamfitting - Welding II|Grade 12|College Delivered (Dual Credits)|23
TMB4T|CNC Manual Programming|Grade 12|College Delivered (Dual Credits)|26
TMC3C|Manufacturing Technology: Computer Aided Manufacturing|Grade 11|College Preparation (Grade 11 & 12 level)|<10
TMD4T|CNC Applications|Grade 12|College Delivered (Dual Credits)|19
TME4T|Manufacturing Safety|Grade 12|College Delivered (Dual Credits)|103
TMH4T|Equipment Operation and Maintenance|Grade 12|College Delivered (Dual Credits)|32
TMI3C|Manufacturing Technology: Industrial Maintenance|Grade 11|College Preparation (Grade 11 & 12 level)|143
TMI4C|Manufacturing Technology: Industrial Maintenance|Grade 12|College Preparation (Grade 11 & 12 level)|49
TMJ1O|Exploring Manufacturing Technology|Grade 9|Open (Grade 9 - 12 level)|1192
TMJ2O|Manufacturing Technology|Grade 10|Open (Grade 9 - 12 level)|7491
TMJ3C|Manufacturing Technology|Grade 11|College Preparation (Grade 11 & 12 level)|5638
TMJ3E|Manufacturing Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|3025
TMJ3M|Manufacturing Engineering Technology|Grade 11|University/College Preparation (Grade 11 & 12 level)|965
TMJ4C|Manufacturing Technology|Grade 12|College Preparation (Grade 11 & 12 level)|2188
TMJ4E|Manufacturing Technology|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1211
TMJ4M|Manufacturing Engineering Technology|Grade 12|University/College Preparation (Grade 11 & 12 level)|461
TMM3M|Manufacturing Engineering Technology: Mechanical Engineering|Grade 11|University/College Preparation (Grade 11 & 12 level)|85
TMM4M|Manufacturing Engineering Technology: Mechanical Engineering|Grade 12|University/College Preparation (Grade 11 & 12 level)|33
TMN4T|Electromechanical Systems|Grade 12|College Delivered (Dual Credits)|<10
TMO3E|Manufacturing Technology: Machine Operator|Grade 11|Workplace Preparation (Grade 11 & 12 level)|48
TMO4E|Manufacturing Technology: Machine Operator|Grade 12|Workplace Preparation (Grade 11 & 12 level)|31
TMP3C|Manufacturing Technology: Precision Machining|Grade 11|College Preparation (Grade 11 & 12 level)|197
TMP4C|Manufacturing Technology: Precision Machining|Grade 12|College Preparation (Grade 11 & 12 level)|95
TMR3M|Manufacturing Engineering Technology: Robotics and Control Systems|Grade 11|University/College Preparation (Grade 11 & 12 level)|121
TMR4M|Manufacturing Engineering Technology: Robotics and Control Systems|Grade 12|University/College Preparation (Grade 11 & 12 level)|41
TMS3E|Manufacturing Technology: Sheet Metal|Grade 11|Workplace Preparation (Grade 11 & 12 level)|58
TMT3C|Manufacturing Technology: Robotics and Control Systems Technician|Grade 11|College Preparation (Grade 11 & 12 level)|<10
