Course Code|Course Description|Grade|Pathway or Destination|Enrolment
ADA1O|Drama|Grade 9|Open (Grade 9 - 12 level)|32020
ADA2O|Drama|Grade 10|Open (Grade 9 - 12 level)|21635
ADA3M|Drama|Grade 11|University/College Preparation (Grade 11 & 12 level)|8880
ADA3O|Drama|Grade 11|Open (Grade 9 - 12 level)|1600
ADA4E|Drama|Grade 12|Workplace Preparation (Grade 11 & 12 level)|115
ADA4M|Drama|Grade 12|University/College Preparation (Grade 11 & 12 level)|6080
ADB1O|Drama - Musical Theatre|Grade 9|Open (Grade 9 - 12 level)|130
ADB2O|Drama - Musical Theatre|Grade 10|Open (Grade 9 - 12 level)|235
ADB3M|Drama - Musical Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|550
ADB3O|Drama - Musical Theatre|Grade 11|Open (Grade 9 - 12 level)|80
ADB4M|Drama - Musical Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|590
ADC1O|Drama in the Community|Grade 9|Open (Grade 9 - 12 level)|135
ADC2O|Drama in the Community|Grade 10|Open (Grade 9 - 12 level)|70
ADC3M|Drama in the Community|Grade 11|University/College Preparation (Grade 11 & 12 level)|135
ADC3O|Drama in the Community|Grade 11|Open (Grade 9 - 12 level)|<10
ADC4M|Drama in the Community|Grade 12|University/College Preparation (Grade 11 & 12 level)|200
ADD1O|Drama - Production|Grade 9|Open (Grade 9 - 12 level)|710
ADD2O|Drama - Production|Grade 10|Open (Grade 9 - 12 level)|920
ADD3M|Drama - Production|Grade 11|University/College Preparation (Grade 11 & 12 level)|900
ADD3O|Drama - Production|Grade 11|Open (Grade 9 - 12 level)|195
ADD4M|Drama - Production|Grade 12|University/College Preparation (Grade 11 & 12 level)|1030
ADD4O|Drama - Production|Grade 12|Open (Grade 9 - 12 level)|<10
ADF3M|Director's Craft|Grade 11|University/College Preparation (Grade 11 & 12 level)|65
ADF4M|Director's Craft|Grade 12|University/College Preparation (Grade 11 & 12 level)|200
ADG3M|Drama - Acting/Improvisation|Grade 11|University/College Preparation (Grade 11 & 12 level)|170
ADG3O|Drama - Acting/Improvisation|Grade 11|Open (Grade 9 - 12 level)|70
ADG4M|Drama - Acting/Improvisation|Grade 12|University/College Preparation (Grade 11 & 12 level)|135
ADH4T|Performing Arts Career Studies|Grade 12|College Delivered (Dual Credits)|<10
ADP3M|Drama - Playwriting/Theatre Development|Grade 11|University/College Preparation (Grade 11 & 12 level)|120
ADP4M|Drama - Playwriting/Theatre Development|Grade 12|University/College Preparation (Grade 11 & 12 level)|85
ADT3M|Drama - Canadian Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|20
ADT4M|Drama - Canadian Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ADV1O|Drama - Film/Video|Grade 9|Open (Grade 9 - 12 level)|50
ADV2O|Drama - Film/Video|Grade 10|Open (Grade 9 - 12 level)|90
ADV3M|Drama - Film/Video|Grade 11|University/College Preparation (Grade 11 & 12 level)|320
ADV3O|Drama - Film/Video|Grade 11|Open (Grade 9 - 12 level)|75
ADV4M|Drama - Film/Video|Grade 12|University/College Preparation (Grade 11 & 12 level)|305
AEA3O|Exploring and Creating in the Arts|Grade 11|Open (Grade 9 - 12 level)|985
AEA4O|Exploring and Creating in the Arts|Grade 12|Open (Grade 9 - 12 level)|490
AED4T|Art and Design Portfolio Development|Grade 12|College Delivered (Dual Credits)|<10
AEE4T|Art History and Appreciation|Grade 12|College Delivered (Dual Credits)|<10
AEF4T|Design|Grade 12|College Delivered (Dual Credits)|20
AEH4T|Elements of Décor|Grade 12|College Delivered (Dual Credits)|<10
AEL4T|Basic  Design|Grade 12|College Delivered (Dual Credits)|30
AEM4T|Composition and Creativity|Grade 12|College Delivered (Dual Credits)|20
AFA4T|Illustration|Grade 12|College Delivered (Dual Credits)|50
AFB4T|Painting and Drawing|Grade 12|College Delivered (Dual Credits)|20
AFD4T|Drawing|Grade 12|College Delivered (Dual Credits)|125
AFE4T|Basic Digital Photography|Grade 12|College Delivered (Dual Credits)|15
AFG4T|2D Digital Art|Grade 12|College Delivered (Dual Credits)|25
AFI4T|Digital Photography and Image Editing|Grade 12|College Delivered (Dual Credits)|150
AFJ4T|Digital Art and Design|Grade 12|College Delivered (Dual Credits)|65
AFK4T|Digital Photography Techniques|Grade 12|College Delivered (Dual Credits)|130
AFM4T|Digital Applications|Grade 12|College Delivered (Dual Credits)|20
AFR4T|Modelling and Animation|Grade 12|College Delivered (Dual Credits)|40
AFS4T|Painting and Drawing – Theory|Grade 12|College Delivered (Dual Credits)|<10
AHE4T|Music and Society|Grade 12|College Delivered (Dual Credits)|30
AHG4T|Canadian Music Industry|Grade 12|College Delivered (Dual Credits)|<10
ALC1O|Integrated Arts|Grade 9|Open (Grade 9 - 12 level)|3670
ALC2O|Integrated Arts|Grade 10|Open (Grade 9 - 12 level)|555
AMB1O|Instrumental Music - Brass|Grade 9|Open (Grade 9 - 12 level)|75
AMB2O|Instrumental Music - Brass|Grade 10|Open (Grade 9 - 12 level)|25
AMB3M|Instrumental Music - Brass|Grade 11|University/College Preparation (Grade 11 & 12 level)|30
AMB4M|Instrumental Music - Brass|Grade 12|University/College Preparation (Grade 11 & 12 level)|30
AMC1O|Music for Creating|Grade 9|Open (Grade 9 - 12 level)|245
AMC2O|Music for Creating|Grade 10|Open (Grade 9 - 12 level)|285
AMC3M|Music for Creating|Grade 11|University/College Preparation (Grade 11 & 12 level)|285
AMC3O|Music for Creating|Grade 11|Open (Grade 9 - 12 level)|95
AMC4M|Music for Creating|Grade 12|University/College Preparation (Grade 11 & 12 level)|275
AMD1O|Electronic Music|Grade 9|Open (Grade 9 - 12 level)|<10
AMD2O|Electronic Music|Grade 10|Open (Grade 9 - 12 level)|40
AMD3M|Electronic Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|35
AMD3O|Electronic Music|Grade 11|Open (Grade 9 - 12 level)|<10
AMD4M|Electronic Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|35
AME1O|Small Ensemble|Grade 9|Open (Grade 9 - 12 level)|165
AME2O|Small Ensemble|Grade 10|Open (Grade 9 - 12 level)|200
AME3M|Small Ensemble|Grade 11|University/College Preparation (Grade 11 & 12 level)|230
AME3O|Small Ensemble|Grade 11|Open (Grade 9 - 12 level)|30
AME4M|Small Ensemble|Grade 12|University/College Preparation (Grade 11 & 12 level)|235
AMG1O|Guitar Music|Grade 9|Open (Grade 9 - 12 level)|1705
AMG2O|Guitar Music|Grade 10|Open (Grade 9 - 12 level)|5325
AMG3M|Guitar Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|1385
AMG3O|Guitar Music|Grade 11|Open (Grade 9 - 12 level)|1625
AMG4M|Guitar Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|1015
AMH1O|Stage-Band Music|Grade 9|Open (Grade 9 - 12 level)|100
AMH2O|Stage-Band Music|Grade 10|Open (Grade 9 - 12 level)|230
AMH3M|Stage-Band Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|320
AMH3O|Stage-Band Music|Grade 11|Open (Grade 9 - 12 level)|15
AMH4M|Stage-Band Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|480
AMI1O|Instrumental Music - Band|Grade 9|Open (Grade 9 - 12 level)|13375
AMI2O|Instrumental Music - Band|Grade 10|Open (Grade 9 - 12 level)|6440
AMI3M|Instrumental Music - Band|Grade 11|University/College Preparation (Grade 11 & 12 level)|3770
AMI3O|Instrumental Music - Band|Grade 11|Open (Grade 9 - 12 level)|195
AMI4M|Instrumental Music - Band|Grade 12|University/College Preparation (Grade 11 & 12 level)|2645
AMJ1O|Vocal Jazz|Grade 9|Open (Grade 9 - 12 level)|10
AMJ2O|Vocal Jazz|Grade 10|Open (Grade 9 - 12 level)|80
AMJ3M|Vocal Jazz|Grade 11|University/College Preparation (Grade 11 & 12 level)|60
AMJ3O|Vocal Jazz|Grade 11|Open (Grade 9 - 12 level)|25
AMJ4M|Vocal Jazz|Grade 12|University/College Preparation (Grade 11 & 12 level)|135
AMK1O|Keyboard Music|Grade 9|Open (Grade 9 - 12 level)|670
AMK2O|Keyboard Music|Grade 10|Open (Grade 9 - 12 level)|1515
AMK3M|Keyboard Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|485
AMK3O|Keyboard Music|Grade 11|Open (Grade 9 - 12 level)|195
AMK4M|Keyboard Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|290
AMM1O|Music and Computers|Grade 9|Open (Grade 9 - 12 level)|190
AMM2O|Music and Computers|Grade 10|Open (Grade 9 - 12 level)|560
AMM3M|Music and Computers|Grade 11|University/College Preparation (Grade 11 & 12 level)|305
AMM3O|Music and Computers|Grade 11|Open (Grade 9 - 12 level)|190
AMM4M|Music and Computers|Grade 12|University/College Preparation (Grade 11 & 12 level)|225
AMO1O|Instrumental Music - Orchestra|Grade 9|Open (Grade 9 - 12 level)|165
AMO2O|Instrumental Music - Orchestra|Grade 10|Open (Grade 9 - 12 level)|175
AMO3M|Instrumental Music - Orchestra|Grade 11|University/College Preparation (Grade 11 & 12 level)|175
AMO3O|Instrumental Music - Orchestra|Grade 11|Open (Grade 9 - 12 level)|15
AMO4M|Instrumental Music - Orchestra|Grade 12|University/College Preparation (Grade 11 & 12 level)|140
AMP1O|Instrumental Music - Percussion|Grade 9|Open (Grade 9 - 12 level)|230
AMP2O|Instrumental Music - Percussion|Grade 10|Open (Grade 9 - 12 level)|90
AMP3M|Instrumental Music - Percussion|Grade 11|University/College Preparation (Grade 11 & 12 level)|45
AMP3O|Instrumental Music - Percussion|Grade 11|Open (Grade 9 - 12 level)|<10
AMP4M|Instrumental Music - Percussion|Grade 12|University/College Preparation (Grade 11 & 12 level)|20
AMQ1O|Music - Steel Drum|Grade 9|Open (Grade 9 - 12 level)|235
AMQ2O|Music - Steel Drum|Grade 10|Open (Grade 9 - 12 level)|185
AMQ3M|Music - Steel Drum|Grade 11|University/College Preparation (Grade 11 & 12 level)|60
AMQ4M|Music - Steel Drum|Grade 12|University/College Preparation (Grade 11 & 12 level)|35
AMR1O|Repertoire|Grade 9|Open (Grade 9 - 12 level)|3370
AMR2O|Repertoire|Grade 10|Open (Grade 9 - 12 level)|3835
AMR3M|Repertoire|Grade 11|University/College Preparation (Grade 11 & 12 level)|2880
AMR3O|Repertoire|Grade 11|Open (Grade 9 - 12 level)|335
AMR4M|Repertoire|Grade 12|University/College Preparation (Grade 11 & 12 level)|2205
AMS1O|Instrumental Music - Strings|Grade 9|Open (Grade 9 - 12 level)|1975
AMS2O|Instrumental Music - Strings|Grade 10|Open (Grade 9 - 12 level)|1095
AMS3M|Instrumental Music - Strings|Grade 11|University/College Preparation (Grade 11 & 12 level)|710
AMS3O|Instrumental Music - Strings|Grade 11|Open (Grade 9 - 12 level)|30
AMS4M|Instrumental Music - Strings|Grade 12|University/College Preparation (Grade 11 & 12 level)|500
AMT1O|Music Theatre|Grade 9|Open (Grade 9 - 12 level)|125
AMT2O|Music Theatre|Grade 10|Open (Grade 9 - 12 level)|295
AMT3M|Music Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|530
AMT3O|Music Theatre|Grade 11|Open (Grade 9 - 12 level)|110
AMT4M|Music Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|520
AMU1O|Music|Grade 9|Open (Grade 9 - 12 level)|14160
AMU2O|Music|Grade 10|Open (Grade 9 - 12 level)|6700
AMU3M|Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|3670
AMU3O|Music|Grade 11|Open (Grade 9 - 12 level)|475
AMU4E|Music|Grade 12|Workplace Preparation (Grade 11 & 12 level)|95
AMU4M|Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|2615
AMV1O|Music - Vocal/Choral|Grade 9|Open (Grade 9 - 12 level)|3480
AMV2O|Music - Vocal/Choral|Grade 10|Open (Grade 9 - 12 level)|3535
AMV3M|Music - Vocal/Choral|Grade 11|University/College Preparation (Grade 11 & 12 level)|2280
AMV3O|Music - Vocal/Choral|Grade 11|Open (Grade 9 - 12 level)|350
AMV4M|Music - Vocal/Choral|Grade 12|University/College Preparation (Grade 11 & 12 level)|1960
AMW1O|Music - Woodwinds|Grade 9|Open (Grade 9 - 12 level)|105
AMW2O|Music - Woodwinds|Grade 10|Open (Grade 9 - 12 level)|40
AMW3M|Music - Woodwinds|Grade 11|University/College Preparation (Grade 11 & 12 level)|45
AMW4M|Music - Woodwinds|Grade 12|University/College Preparation (Grade 11 & 12 level)|35
AMX3M|Music - External (Conservatory)|Grade 11|University/College Preparation (Grade 11 & 12 level)|180
AMX4M|Music - External (Conservatory)|Grade 12|University/College Preparation (Grade 11 & 12 level)|320
ASA4T|Media and the Arts|Grade 12|College Delivered (Dual Credits)|<10
ASM2O|Media Arts|Grade 10|Open (Grade 9 - 12 level)|8795
ASM3M|Media Arts|Grade 11|University/College Preparation (Grade 11 & 12 level)|3400
ASM3O|Media Arts|Grade 11|Open (Grade 9 - 12 level)|2455
ASM4E|Media Arts|Grade 12|Workplace Preparation (Grade 11 & 12 level)|115
ASM4M|Media Arts|Grade 12|University/College Preparation (Grade 11 & 12 level)|2350
ATB1O|Dance - Ballet|Grade 9|Open (Grade 9 - 12 level)|235
ATB2O|Dance - Ballet|Grade 10|Open (Grade 9 - 12 level)|285
ATB3M|Dance - Ballet|Grade 11|University/College Preparation (Grade 11 & 12 level)|285
ATB4M|Dance - Ballet|Grade 12|University/College Preparation (Grade 11 & 12 level)|145
ATC1O|Dance|Grade 9|Open (Grade 9 - 12 level)|3855
ATC2O|Dance|Grade 10|Open (Grade 9 - 12 level)|4295
ATC3M|Dance|Grade 11|University/College Preparation (Grade 11 & 12 level)|2215
ATC3O|Dance|Grade 11|Open (Grade 9 - 12 level)|525
ATC4E|Dance|Grade 12|Workplace Preparation (Grade 11 & 12 level)|25
ATC4M|Dance|Grade 12|University/College Preparation (Grade 11 & 12 level)|1620
ATD2O|Dance - Composition|Grade 10|Open (Grade 9 - 12 level)|<10
ATD3M|Dance - Composition|Grade 11|University/College Preparation (Grade 11 & 12 level)|70
ATD4M|Dance - Composition|Grade 12|University/College Preparation (Grade 11 & 12 level)|190
ATJ1O|Dance - Jazz|Grade 9|Open (Grade 9 - 12 level)|<10
ATJ2O|Dance - Jazz|Grade 10|Open (Grade 9 - 12 level)|80
ATJ3M|Dance - Jazz|Grade 11|University/College Preparation (Grade 11 & 12 level)|20
ATJ3O|Dance - Jazz|Grade 11|Open (Grade 9 - 12 level)|15
ATJ4M|Dance - Jazz|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATL3M|Dance - Central and South American|Grade 11|University/College Preparation (Grade 11 & 12 level)|25
ATM1O|Dance - Modern|Grade 9|Open (Grade 9 - 12 level)|220
ATM2O|Dance - Modern|Grade 10|Open (Grade 9 - 12 level)|265
ATM3M|Dance - Modern|Grade 11|University/College Preparation (Grade 11 & 12 level)|235
ATM3O|Dance - Modern|Grade 11|Open (Grade 9 - 12 level)|<10
ATM4M|Dance - Modern|Grade 12|University/College Preparation (Grade 11 & 12 level)|210
ATO2O|Dance - Pacific Rim/Asian|Grade 10|Open (Grade 9 - 12 level)|<10
ATO3M|Dance - Pacific Rim/Asian|Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
ATO3O|Dance - Pacific Rim/Asian|Grade 11|Open (Grade 9 - 12 level)|25
ATO4M|Dance - Pacific Rim/Asian|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATP1O|Dance - Performance Practice|Grade 9|Open (Grade 9 - 12 level)|205
ATP2O|Dance - Performance Practice|Grade 10|Open (Grade 9 - 12 level)|205
ATP3M|Dance - Performance Practice|Grade 11|University/College Preparation (Grade 11 & 12 level)|275
ATP3O|Dance - Performance Practice|Grade 11|Open (Grade 9 - 12 level)|20
ATP4M|Dance - Performance Practice|Grade 12|University/College Preparation (Grade 11 & 12 level)|320
ATQ4T|Jazz|Grade 12|College Delivered (Dual Credits)|<10
ATR1O|Dance-Hip Hop and Urban|Grade 9|Open (Grade 9 - 12 level)|<10
ATR2O|Dance-Hip Hop and Urban|Grade 10|Open (Grade 9 - 12 level)|<10
ATR3M|Dance-Hip Hop and Urban|Grade 11|University/College Preparation (Grade 11 & 12 level)|30
ATS3O|Dance-Social Dance (Ballroom,Swing, Traditional Forms)|Grade 11|Open (Grade 9 - 12 level)|<10
ATS4M|Dance-Social Dance (Ballroom,Swing, Traditional Forms)|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATU1O|Dance - Music Theatre|Grade 9|Open (Grade 9 - 12 level)|<10
ATU2O|Dance - Music Theatre|Grade 10|Open (Grade 9 - 12 level)|<10
ATU3M|Dance - Music Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|45
ATU3O|Dance - Music Theatre|Grade 11|Open (Grade 9 - 12 level)|15
ATU4M|Dance - Music Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|70
ATX4M|Dance - French|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATZ1O|Dance-World Cultures|Grade 9|Open (Grade 9 - 12 level)|<10
ATZ2O|Dance-World Cultures|Grade 10|Open (Grade 9 - 12 level)|<10
AVA4T|Ideas and Imagery|Grade 12|College Delivered (Dual Credits)|20
AVD4T|Fashion Design|Grade 12|College Delivered (Dual Credits)|20
AVI1O|Visual Arts|Grade 9|Open (Grade 9 - 12 level)|47645
AVI2O|Visual Arts|Grade 10|Open (Grade 9 - 12 level)|31160
AVI3M|Visual Arts|Grade 11|University/College Preparation (Grade 11 & 12 level)|17405
AVI3O|Visual Arts|Grade 11|Open (Grade 9 - 12 level)|4860
AVI4E|Visual Arts|Grade 12|Workplace Preparation (Grade 11 & 12 level)|715
AVI4M|Visual Arts|Grade 12|University/College Preparation (Grade 11 & 12 level)|11350
AVP4T|Painting|Grade 12|College Delivered (Dual Credits)|20
AWA1O|Visual Arts - Crafts|Grade 9|Open (Grade 9 - 12 level)|350
AWA2O|Visual Arts - Crafts|Grade 10|Open (Grade 9 - 12 level)|2160
AWA3M|Visual Arts - Crafts|Grade 11|University/College Preparation (Grade 11 & 12 level)|115
AWA3O|Visual Arts - Crafts|Grade 11|Open (Grade 9 - 12 level)|1630
AWA4M|Visual Arts - Crafts|Grade 12|University/College Preparation (Grade 11 & 12 level)|260
AWC2O|Visual Arts - Ceramics|Grade 10|Open (Grade 9 - 12 level)|485
AWC3M|Visual Arts - Ceramics|Grade 11|University/College Preparation (Grade 11 & 12 level)|405
AWC3O|Visual Arts - Ceramics|Grade 11|Open (Grade 9 - 12 level)|480
AWC4M|Visual Arts - Ceramics|Grade 12|University/College Preparation (Grade 11 & 12 level)|370
AWD1O|Visual Arts - Visual Design|Grade 9|Open (Grade 9 - 12 level)|250
AWD2O|Visual Arts - Visual Design|Grade 10|Open (Grade 9 - 12 level)|840
