Code du cours|Description du cours|Année d'études|Parcours ou destination|Effectif
KGLCN|Aptitudes à la vie quotidienne|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1350
KGLDN|Aptitudes à la vie quotidienne|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1160
KGLEN|Aptitudes à la vie quotidienne|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|910
KGLFN|Aptitudes à la vie quotidienne|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|620
KGLGN|Aptitudes à la vie quotidienne|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|505
KGLHN|Aptitudes à la vie quotidienne|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|275
KGLIN|Aptitudes à la vie quotidienne|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KGLJN|Aptitudes à la vie quotidienne|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KGLKN|Aptitudes à la vie quotidienne|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KGLLN|Aptitudes à la vie quotidienne|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KGLMN|Aptitudes à la vie quotidienne|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|385
KGLNN|Aptitudes à la vie quotidienne|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KGLON|Aptitudes à la vie quotidienne|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGLPN|Aptitudes à la vie quotidienne|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGWAN|À la découverte du monde du travail|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1055
KGWBN|À la découverte du monde du travail|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|815
KGWCN|À la découverte du monde du travail|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|675
KGWDN|À la découverte du monde du travail|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|855
KGWEN|À la découverte du monde du travail|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|580
KGWFN|À la découverte du monde du travail|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|495
KGWGN|À la découverte du monde du travail|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|355
KGWHN|À la découverte du monde du travail|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|85
KGWIN|À la découverte du monde du travail|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KGWJN|À la découverte du monde du travail|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|50
KGWKN|À la découverte du monde du travail|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KGWLN|À la découverte du monde du travail|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGWMN|À la découverte du monde du travail|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|390
KGWNN|À la découverte du monde du travail|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGWPN|À la découverte du monde du travail|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHDAN|Développement des habilités sociales|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1605
KHDBN|Développement des habilités sociales|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|905
KHDCN|Développement des habilités sociales|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1045
KHDDN|Développement des habilités sociales|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|710
KHDEN|Développement des habilités sociales|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|500
KHDFN|Développement des habilités sociales|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|290
KHDGN|Développement des habilités sociales|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|225
KHDHN|Développement des habilités sociales|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KHDIN|Développement des habilités sociales|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KHDJN|Développement des habilités sociales|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KHDKN|Développement des habilités sociales|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KHDLN|Développement des habilités sociales|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KHDMN|Développement des habilités sociales|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|345
KHDNN|Développement des habilités sociales|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHDPN|Développement des habilités sociales|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHIAN|Les talents culinaires|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|945
KHIBN|Les talents culinaires|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|575
KHICN|Les talents culinaires|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|405
KHIDN|Les talents culinaires|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|565
KHIEN|Les talents culinaires|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|245
KHIFN|Les talents culinaires|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|170
KHIGN|Les talents culinaires|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|115
KHIHN|Les talents culinaires|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KHIKN|Les talents culinaires|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHIMN|Les talents culinaires|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KMMAN|Savoir compter et calculer|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|2445
KMMBN|Savoir compter et calculer|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1945
KMMCN|Savoir compter et calculer|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1215
KMMDN|Savoir compter et calculer|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1090
KMMEN|Savoir compter et calculer|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|635
KMMFN|Savoir compter et calculer|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|490
KMMGN|Savoir compter et calculer|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|355
KMMHN|Savoir compter et calculer|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|130
KMMIN|Savoir compter et calculer|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|45
KMMJN|Savoir compter et calculer|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|55
KMMKN|Savoir compter et calculer|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|115
KMMLN|Savoir compter et calculer|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|60
KMMMN|Savoir compter et calculer|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|405
KMMNN|Savoir compter et calculer|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KMMON|Savoir compter et calculer|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KMMPN|Savoir compter et calculer|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KNAAN|Les premiers Canadiens|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|70
KNABN|Les premiers Canadiens|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|80
KNACN|Les premiers Canadiens|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KNADN|Les premiers Canadiens|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|40
KNAEN|Les premiers Canadiens|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KNAFN|Les premiers Canadiens|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KNAGN|Les premiers Canadiens|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KNAHN|Les premiers Canadiens|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPFAN|santé personnelle et condition physique|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1765
KPFBN|santé personnelle et condition physique|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1260
KPFCN|santé personnelle et condition physique|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|930
KPFDN|santé personnelle et condition physique|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|945
KPFEN|santé personnelle et condition physique|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|600
KPFFN|Santé personnelle et condition physique|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|400
KPFGN|Santé personnelle et condition physique|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|245
KPFHN|Santé personnelle et condition physique|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|65
KPFIN|Santé personnelle et condition physique|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|40
KPFJN|Santé personnelle et condition physique|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|80
KPFKN|Santé personnelle et condition physique|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KPFLN|Santé personnelle et condition physique|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|40
KPFMN|Santé personnelle et condition physique|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KPFNN|Santé personnelle et condition physique|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KPFON|Santé personnelle et condition physique|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHAN|Des choix pour vivre sainement|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|560
KPHBN|Des choix pour vivre sainement|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|575
KPHCN|Des choix pour vivre sainement|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|445
KPHDN|Des choix pour vivre sainement|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|335
KPHEN|Des choix pour vivre sainement|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|225
KPHFN|Des choix pour vivre sainement|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|150
KPHGN|Des choix pour vivre sainement|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|130
KPHHN|Des choix pour vivre sainement|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHIN|Des choix pour vivre sainement|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHKN|Des choix pour vivre sainement|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHLN|Des choix pour vivre sainement|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KPHMN|Des choix pour vivre sainement|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KPPAN|Autonomie|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|920
KPPBN|Autonomie|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|360
KPPCN|Autonomie|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|440
KPPDN|Autonomie|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|385
KPPEN|Autonomie|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|235
KPPFN|Autonomie|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|140
KPPGN|Autonomie|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|145
KPPHN|Autonomie|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KPPIN|Autonomie|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPPJN|Autonomie|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPPKN|Autonomie|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPPMN|Autonomie|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNAN|À la découverte de notre environnement|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|915
KSNBN|À la découverte de notre environnement|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|440
KSNCN|À la découverte de notre environnement|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|370
KSNDN|À la découverte de notre environnement|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|345
KSNEN|À la découverte de notre environnement|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|215
KSNFN|À la découverte de notre environnement|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|205
KSNGN|À la découverte de notre environnement|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|95
KSNHN|À la découverte de notre environnement|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KSNIN|À la découverte de notre environnement|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNJN|À la découverte de notre environnement|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KSNKN|À la découverte de notre environnement|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KSNMN|À la découverte de notre environnement|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|380
KSNNN|À la découverte de notre environnement|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNON|À la découverte de notre environnement|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTAN|habilités en informatique|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|375
KTTBN|habilités en informatique|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|245
KTTCN|habilités en informatique|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|195
KTTDN|habilités en informatique|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|130
KTTEN|habilités en informatique|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|95
KTTFN|Habilités en informatique|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|125
KTTGN|Habilités en informatique|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|65
KTTHN|Habilités en informatique|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTIN|Habilités en informatique|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTJN|Habilités en informatique|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KTTKN|Habilités en informatique|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTLN|Habilités en informatique|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTMN|Habilités en informatique|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|330
KTTNN|Habilités en informatique|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTON|Habilités en informatique|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
LBACO|Albanais|Niveau 3|Ouvert|15
LIPBD|Panjabi|Niveau 2|Cours théorique|10
LKJBD|Japonais|Niveau 2|Cours théorique|120
LKJCU|Japonais|Niveau 3|Filière préuniversitaire|50
LKJDU|Japonais|Niveau 4|Filière préuniversitaire|<10
LKKBO|Coréen|Niveau 2|Ouvert|20
LKMBD|Chinois traditionnel (Mandarin)|Niveau 2|Cours théorique|55
LKMCU|Chinois traditionnel (Mandarin)|Niveau 3|Filière préuniversitaire|50
LKMDU|Chinois traditionnel (Mandarin)|Niveau 4|Filière préuniversitaire|40
LLLDU|Letton|Niveau 4|Filière préuniversitaire|<10
LNAAO|Cayuga|Niveau 1|Ouvert|45
LNABO|Cayuga|Niveau 2|Ouvert|10
LNCAO|Cri|Niveau 1|Ouvert|20
LNLAO|Oji-cri|Niveau 1|Ouvert|105
LNLBO|Oji-cri|Niveau 2|Ouvert|20
LNLCO|Oji-cri|Niveau 3|Ouvert|<10
LNMAO|Mohawk|Niveau 1|Ouvert|110
LNMBO|Mohawk|Niveau 2|Ouvert|60
LNMCO|Mohawk|Niveau 3|Ouvert|15
LNMDO|Mohawk|Niveau 4|Ouvert|<10
LNMEO|Mohawk|Niveau 5|Ouvert|<10
LNNAO|Oneida|Niveau 1|Ouvert|15
LNNBO|Oneida|Niveau 2|Ouvert|35
LNNCO|Oneida|Niveau 3|Ouvert|<10
LNOAO|Ojibway|Niveau 1|Ouvert|895
LNOBO|Ojibway|Niveau 2|Ouvert|365
LNOCO|Ojibway|Niveau 3|Ouvert|120
LNODO|Ojibway|Niveau 4|Ouvert|35
LNOEO|Ojibway|Niveau 5|Ouvert|15
LSLAO|American Sign Language|Niveau 1|Ouvert|70
LVGBD|Grec ancien|Niveau 2|Cours théorique|<10
LVLBD|Latin|Niveau 2|Cours théorique|550
LVLCU|Latin|Niveau 3|Filière préuniversitaire|250
LVLDU|Latin|Niveau 4|Filière préuniversitaire|125
LVV4U|Civilisation classique|12e année|Filière préuniversitaire|1065
LWGBD|Allemand|Niveau 2|Cours théorique|175
LWGBO|Allemand|Niveau 2|Ouvert|<10
LWGCO|Allemand|Niveau 3|Ouvert|<10
LWGCU|Allemand|Niveau 3|Filière préuniversitaire|60
LWGDU|Allemand|Niveau 4|Filière préuniversitaire|20
LWIBD|Italien|Niveau 2|Cours théorique|280
LWIBO|Italien|Niveau 2|Ouvert|55
LWICO|Italien|Niveau 3|Ouvert|<10
LWICU|Italien|Niveau 3|Filière préuniversitaire|150
LWIDO|Italien|Niveau 4|Ouvert|<10
LWIDU|Italien|Niveau 4|Filière préuniversitaire|95
LWPBD|Portugais|Niveau 2|Cours théorique|40
LWPCU|Portugais|Niveau 3|Filière préuniversitaire|15
LWPDU|Portugais|Niveau 4|Filière préuniversitaire|<10
LWSBD|Espagnol|Niveau 2|Cours théorique|5570
LWSBO|Espagnol|Niveau 2|Ouvert|1165
LWSCO|Espagnol|Niveau 3|Ouvert|145
LWSCU|Espagnol|Niveau 3|Filière préuniversitaire|1680
LWSDO|Espagnol|Niveau 4|Ouvert|<10
LWSDU|Espagnol|Niveau 4|Filière préuniversitaire|1020
LYABD|Arabe|Niveau 2|Cours théorique|50
LYACO|Arabe|Niveau 3|Ouvert|<10
LYACU|Arabe|Niveau 3|Filière préuniversitaire|20
LYADU|Arabe|Niveau 4|Filière préuniversitaire|10
MAA4T|Essentials Mathematics|12e année|Cours collégial, enseigné par le collège (DRC)|<10
MAD4T|Mathematics I|12e année|Cours collégial, enseigné par le collège (DRC)|10
MAP4C|Méthodes de mathématiques|12e année|Filière précollégiale|27975
MBA4T|Introduction to Personal Finance|12e année|Cours collégial, enseigné par le collège (DRC)|20
MBF3C|Méthodes de mathématiques|11e année|Filière précollégiale|39795
MCF3M|Modèles de fonctions|11e année|Filière préuniversitaire/précollégiale|31290
MCR3U|Fonctions|11e année|Filière préuniversitaire|76715
MCT4C|Mathématiques de la technologie au collège|12e année|Filière précollégiale|2575
MCV4U|Calcul différentiel et vecteurs|12e année|Filière préuniversitaire|39660
MDM4U|Mathématiques de la gestion des données|12e année|Filière préuniversitaire|32805
MEL3E|Mathématiques de la vie courante|11e année|Filière préemploi|17075
MEL4E|Mathématiques de la vie courante|12e année|Filière préemploi|4575
MFM1P|Méthodes de Mathématiques|9e année|Cours appliqué|39655
MFM2P|Méthodes de Mathématiques|10e année|Cours appliqué|48240
MHF4U|Fonctions avancées|12e année|Filière préuniversitaire|60475
MIG4T|Mathematics for Technology|12e année|Cours collégial, enseigné par le collège (DRC)|<10
MIJ4T|Technical Mathematics|12e année|Cours collégial, enseigné par le collège (DRC)|<10
MPM1D|Principes de Mathématiques|9e année|Cours théorique|111020
MPM1H|Mathématiques, 9e année, transition du cours appliqué au cours théorique|9e année|Transition: théorique|10
MPM2D|Principes de Mathématiques|10e année|Cours théorique|101345
NAA4T|Histoire, culture et réalités autochtones|12e année|Cours collégial, enseigné par le collège (DRC)|30
NAC1O|Expression des cultures des Premières Nations, des Métis et des Inuits|9e année|Ouvert|9865
NAC2O|Les peuples des Premières Nations, des Métis et des Inuit du Canada|10e année|Ouvert|2195
NAH4T|Aboriginal Peoples and Diversity in Canada|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NAO4T|Ojibway Language and Culture|12e année|Cours collégial, enseigné par le collège (DRC)|10
NBC4T|Sociology of Community: The Aboriginal Context|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NBD4T|Indigenous Identity and Relationship to Land|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NBE3C|English: Understanding Contemporary First Nations, Métis, and Inuit Voices|11e année|Filière précollégiale|8190
NBE3E|English: Contemporary Aboriginal Voices|11e année|Filière préemploi|850
NBE3U|English: Understanding Contemporary First Nations, Métis, and Inuit Voices|11e année|Filière préuniversitaire|9170
NBF3C|Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|11e année|Filière précollégiale|<10
NBF3U|Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|11e année|Filière préuniversitaire|30
NBV3C|La vision du monde et les aspirations des Premières Nations, des Métis et des Inuits au Canada|11e année|Filière précollégiale|1135
NBV3E|La vision du monde et les aspirations des Premières Nations, des Métis et des Inuits au Canada|11e année|Filière préemploi|1640
NDA3M|Les questions et perspectives actuelles des Premières Nations, des Métis et des Inuits|11e année|Filière préuniversitaire/précollégiale|1290
NDG4M|La gouvernance des Premières Nations, des Métis et des Inuits au Canada|12e année|Filière préuniversitaire/précollégiale|100
NDH4T|Culture métisse : histoire d'un peuple veillant|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NDW4M|Les questions et perspectives actuelles des peuples indigènes dans un contexte mondial|12e année|Filière préuniversitaire/précollégiale|2305
OLC3O|Ontario Secondary School Literacy Course|11e année|Ouvert|1910
OLC4O|Ontario Secondary School Literacy Course|12e année|Ouvert|23470
PAA4T|Guiding and Outdoor Skills|12e année|Cours collégial, enseigné par le collège (DRC)|85
PAD1O|Vie saine et activités de plein air|9e année|Ouvert|205
PAD2O|Vie saine et activités de plein air|10e année|Ouvert|1585
PAD3O|Vie saine et activités de plein air|11e année|Ouvert|4300
PAD4O|Vie saine et activités de plein air|12e année|Ouvert|1235
PAE4T|Fitness and Lifestyle Management|12e année|Cours collégial, enseigné par le collège (DRC)|10
PAF1O|Vie saine et activités personnelles et de conditionnement|9e année|Ouvert|2980
PAF2O|Vie saine et activités personnelles et de conditionnement|10e année|Ouvert|16500
PAF3O|Vie saine et activités personnelles et de conditionnement|11e année|Ouvert|33600
PAF4O|Vie saine et activités personnelles et de conditionnement|12e année|Ouvert|19825
PAI1O|Vie saine et activités individuelles et en petits groupes|9e année|Ouvert|1120
PAI2O|Vie saine et activités individuelles et en petits groupes|10e année|Ouvert|2015
PAI3O|Vie saine et activités individuelles et en petits groupes|11e année|Ouvert|3820
PAI4O|Vie saine et activités individuelles et en petits groupes|12e année|Ouvert|1605
PAL1O|Vie saine et activités en grand groupe|9e année|Ouvert|2055
PAL2O|Vie saine et activités en grand groupe|10e année|Ouvert|4695
PAL3O|Vie saine et activités en grand groupe|11e année|Ouvert|5455
PAL4O|Vie saine et activités en grand groupe|12e année|Ouvert|2475
PAQ1O|Vie saine et activités aquatiques|9e année|Ouvert|45
PAQ2O|Vie saine et activités aquatiques|10e année|Ouvert|290
PAQ3O|Vie saine et activités aquatiques|11e année|Ouvert|325
PAQ4O|Vie saine et activités aquatiques|12e année|Ouvert|125
PAR1O|Vie saine et activités liées au rythme et au mouvement|9e année|Ouvert|375
PAR2O|Vie saine et activités liées au rythme et au mouvement|10e année|Ouvert|650
PAR3O|Vie saine et activités liées au rythme et au mouvement|11e année|Ouvert|555
PAR4O|Vie saine et activités liées au rythme et au mouvement|12e année|Ouvert|245
PHA4T|Client Care Issues|12e année|Cours collégial, enseigné par le collège (DRC)|20
PHC4T|Developmental Disabilities|12e année|Cours collégial, enseigné par le collège (DRC)|20
PHF4T|Emergency Patient Care|12e année|Cours collégial, enseigné par le collège (DRC)|80
PHG4T|PSW Foundations|12e année|Cours collégial, enseigné par le collège (DRC)|15
PHI4T|Cycles de la vie|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PHJ4T|Health Sciences Careers|12e année|Cours collégial, enseigné par le collège (DRC)|55
PHK4T|Supporting People with Developmental Disabilities|12e année|Cours collégial, enseigné par le collège (DRC)|30
PHM4T|Health Care in Canada|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PHN4T|Advanced Emergency Patient Care|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PHS4T|Terminologie médicale|12e année|Cours collégial, enseigné par le collège (DRC)|95
PHW4T|Anatomie et physiologie|12e année|Cours collégial, enseigné par le collège (DRC)|50
PHX4T|Introduction à la profession de préposé|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLB4T|Activités physiques|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLD4T|Psychology in fitness|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLF4M|Leadership pour les activités récréatives et de vie active et saine|12e année|Filière préuniversitaire/précollégiale|11975
PLG4T|Fitness and Leisure Management|12e année|Cours collégial, enseigné par le collège (DRC)|15
PLH4T|Running Quality Recreation Programs|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLI4T|Fitness|12e année|Cours collégial, enseigné par le collège (DRC)|30
PLJ4T|Activity Leadership|12e année|Cours collégial, enseigné par le collège (DRC)|100
PLL4T|Conditionnement physique et mieux-être|12e année|Cours collégial, enseigné par le collège (DRC)|35
PLM4T|Techniques de contrôle|12e année|Cours collégial, enseigné par le collège (DRC)|25
PLP4T|Introduction à l’entraînement|12e année|Cours collégial, enseigné par le collège (DRC)|30
PLQ4T|Conditionnement physique et tactiques de défense et contrôle|12e année|Cours collégial, enseigné par le collège (DRC)|55
PPA4T|Addictions|12e année|Cours collégial, enseigné par le collège (DRC)|100
PPB4T|Agony and Ecstasy: Addictions|12e année|Cours collégial, enseigné par le collège (DRC)|25
PPE4T|Foundation of Health|12e année|Cours collégial, enseigné par le collège (DRC)|10
PPF1O|Vie active et santé (filles)|9e année|Ouvert|805
PPF2O|Vie active et santé (filles)|10e année|Ouvert|130
PPG4T|Exploration en santé|12e année|Cours collégial, enseigné par le collège (DRC)|45
PPH4T|Lifestyle Management|12e année|Cours collégial, enseigné par le collège (DRC)|255
PPI4T|Health and Wellness|12e année|Cours collégial, enseigné par le collège (DRC)|315
PPJ4T|Stress, Wellness and Nutrition|12e année|Cours collégial, enseigné par le collège (DRC)|75
PPL1O|Vie active et santé|9e année|Ouvert|126180
PPL2O|Vie active et santé|10e année|Ouvert|48010
PPL3O|Vie active et santé|11e année|Ouvert|34620
PPL4O|Vie active et santé|12e année|Ouvert|20430
PPM1O|Vie active et santé (garçons)|9e année|Ouvert|735
PPM2O|Vie active et santé (garçons)|10e année|Ouvert|175
PPN4T|Health and Nutrition|12e année|Cours collégial, enseigné par le collège (DRC)|<10
